keyword;id;title;channel;duration;views;thumbnails;publish_time;url_suffix;cmt_author;comment;cmt_time;cmt_likes
poverty and senegal;ltQORPI6MHM;SÉNÉGAL : 10 Faits Intéressants que vous DEVEZ SAVOIR sur ce Pay;FaitsDivers TV;11:29;166 697 v;https://i.ytimg.com/vi/ltQORPI6MHM/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLBsngJ7jZ90_xiI8vakWLUcwZ40nw, https://i.ytimg.com/vi/ltQORPI6MHM/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLA_Yq5r7p347hbC0IMOTKcw-lMKJw;il y a 8 mois;/watch?v=ltQORPI6MHM;Amidoli Ndiaye;"J&#39;aime cette vidéo qand je la regarde  je me sens zen";2022-05-05T18:53:33Z;0
poverty and senegal;ltQORPI6MHM;SÉNÉGAL : 10 Faits Intéressants que vous DEVEZ SAVOIR sur ce Pay;FaitsDivers TV;11:29;166 697 v;https://i.ytimg.com/vi/ltQORPI6MHM/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLBsngJ7jZ90_xiI8vakWLUcwZ40nw, https://i.ytimg.com/vi/ltQORPI6MHM/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLA_Yq5r7p347hbC0IMOTKcw-lMKJw;il y a 8 mois;/watch?v=ltQORPI6MHM;Fatou Darame;Nono;2022-05-01T17:42:23Z;1
poverty and senegal;ltQORPI6MHM;SÉNÉGAL : 10 Faits Intéressants que vous DEVEZ SAVOIR sur ce Pay;FaitsDivers TV;11:29;166 697 v;https://i.ytimg.com/vi/ltQORPI6MHM/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLBsngJ7jZ90_xiI8vakWLUcwZ40nw, https://i.ytimg.com/vi/ltQORPI6MHM/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLA_Yq5r7p347hbC0IMOTKcw-lMKJw;il y a 8 mois;/watch?v=ltQORPI6MHM;Negro Squad;i love my country ❤️🇸;2022-04-26T06:03:23Z;0
poverty and senegal;ltQORPI6MHM;SÉNÉGAL : 10 Faits Intéressants que vous DEVEZ SAVOIR sur ce Pay;FaitsDivers TV;11:29;166 697 v;https://i.ytimg.com/vi/ltQORPI6MHM/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLBsngJ7jZ90_xiI8vakWLUcwZ40nw, https://i.ytimg.com/vi/ltQORPI6MHM/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLA_Yq5r7p347hbC0IMOTKcw-lMKJw;il y a 8 mois;/watch?v=ltQORPI6MHM;Negro Squad;<�<�<�<�<�<�
<�d=%;2022-04-26T06:03:06Z;0
poverty and senegal;ltQORPI6MHM;SÉNÉGAL : 10 Faits Intéressants que vous DEVEZ SAVOIR sur ce Pay;FaitsDivers TV;11:29;166 697 v;https://i.ytimg.com/vi/ltQORPI6MHM/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLBsngJ7jZ90_xiI8vakWLUcwZ40nw, https://i.ytimg.com/vi/ltQORPI6MHM/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLA_Yq5r7p347hbC0IMOTKcw-lMKJw;il y a 8 mois;/watch?v=ltQORPI6MHM;Bintou Fofana;Angola;2022-04-23T17:51:19Z;0
poverty and senegal;ltQORPI6MHM;SÉNÉGAL : 10 Faits Intéressants que vous DEVEZ SAVOIR sur ce Pay;FaitsDivers TV;11:29;166 697 v;https://i.ytimg.com/vi/ltQORPI6MHM/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLBsngJ7jZ90_xiI8vakWLUcwZ40nw, https://i.ytimg.com/vi/ltQORPI6MHM/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLA_Yq5r7p347hbC0IMOTKcw-lMKJw;il y a 8 mois;/watch?v=ltQORPI6MHM;petite fleur des île;Madame vous allez juste chez les casamancais pour parler de la culture du Sénég;2022-04-19T19:29:22Z;0
poverty and senegal;ltQORPI6MHM;SÉNÉGAL : 10 Faits Intéressants que vous DEVEZ SAVOIR sur ce Pay;FaitsDivers TV;11:29;166 697 v;https://i.ytimg.com/vi/ltQORPI6MHM/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLBsngJ7jZ90_xiI8vakWLUcwZ40nw, https://i.ytimg.com/vi/ltQORPI6MHM/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLA_Yq5r7p347hbC0IMOTKcw-lMKJw;il y a 8 mois;/watch?v=ltQORPI6MHM;Cølønel Pē;Les tam tam ne sont pas lié a l’islam oci 🇸🇳�;2022-04-18T22:56:09Z;0
poverty and senegal;ltQORPI6MHM;SÉNÉGAL : 10 Faits Intéressants que vous DEVEZ SAVOIR sur ce Pay;FaitsDivers TV;11:29;166 697 v;https://i.ytimg.com/vi/ltQORPI6MHM/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLBsngJ7jZ90_xiI8vakWLUcwZ40nw, https://i.ytimg.com/vi/ltQORPI6MHM/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLA_Yq5r7p347hbC0IMOTKcw-lMKJw;il y a 8 mois;/watch?v=ltQORPI6MHM;Mon Sénég;je suis sénégalais wol;2022-04-15T17:22:22Z;0
poverty and senegal;ltQORPI6MHM;SÉNÉGAL : 10 Faits Intéressants que vous DEVEZ SAVOIR sur ce Pay;FaitsDivers TV;11:29;166 697 v;https://i.ytimg.com/vi/ltQORPI6MHM/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLBsngJ7jZ90_xiI8vakWLUcwZ40nw, https://i.ytimg.com/vi/ltQORPI6MHM/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLA_Yq5r7p347hbC0IMOTKcw-lMKJw;il y a 8 mois;/watch?v=ltQORPI6MHM;Youness youness;Sénégal 🇸🇳 is paradise on earth.<br>I wish you more brilliance and prosperity.<br>Greetings From Morocc;2022-04-08T20:32:35Z;0
poverty and senegal;ltQORPI6MHM;SÉNÉGAL : 10 Faits Intéressants que vous DEVEZ SAVOIR sur ce Pay;FaitsDivers TV;11:29;166 697 v;https://i.ytimg.com/vi/ltQORPI6MHM/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLBsngJ7jZ90_xiI8vakWLUcwZ40nw, https://i.ytimg.com/vi/ltQORPI6MHM/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLA_Yq5r7p347hbC0IMOTKcw-lMKJw;il y a 8 mois;/watch?v=ltQORPI6MHM;amath mou baye samba;Merci mais ont connaît pas l ce culture de mor;2022-03-31T15:51:17Z;0
poverty and senegal;ltQORPI6MHM;SÉNÉGAL : 10 Faits Intéressants que vous DEVEZ SAVOIR sur ce Pay;FaitsDivers TV;11:29;166 697 v;https://i.ytimg.com/vi/ltQORPI6MHM/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLBsngJ7jZ90_xiI8vakWLUcwZ40nw, https://i.ytimg.com/vi/ltQORPI6MHM/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLA_Yq5r7p347hbC0IMOTKcw-lMKJw;il y a 8 mois;/watch?v=ltQORPI6MHM;Steevenson Innocent;<�<� Ha�ti;2022-03-31T05:08:12Z;0
poverty and senegal;ltQORPI6MHM;SÉNÉGAL : 10 Faits Intéressants que vous DEVEZ SAVOIR sur ce Pay;FaitsDivers TV;11:29;166 697 v;https://i.ytimg.com/vi/ltQORPI6MHM/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLBsngJ7jZ90_xiI8vakWLUcwZ40nw, https://i.ytimg.com/vi/ltQORPI6MHM/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLA_Yq5r7p347hbC0IMOTKcw-lMKJw;il y a 8 mois;/watch?v=ltQORPI6MHM;Serigne Cheikh Awa Balla Ndiaye;Merci;2022-03-28T21:26:34Z;0
poverty and senegal;ltQORPI6MHM;SÉNÉGAL : 10 Faits Intéressants que vous DEVEZ SAVOIR sur ce Pay;FaitsDivers TV;11:29;166 697 v;https://i.ytimg.com/vi/ltQORPI6MHM/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLBsngJ7jZ90_xiI8vakWLUcwZ40nw, https://i.ytimg.com/vi/ltQORPI6MHM/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLA_Yq5r7p347hbC0IMOTKcw-lMKJw;il y a 8 mois;/watch?v=ltQORPI6MHM;Nafi Niang;par contre le mbalax ne se prononce pas mbala mais mbalar;2022-03-27T17:44:31Z;0
poverty and senegal;ltQORPI6MHM;SÉNÉGAL : 10 Faits Intéressants que vous DEVEZ SAVOIR sur ce Pay;FaitsDivers TV;11:29;166 697 v;https://i.ytimg.com/vi/ltQORPI6MHM/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLBsngJ7jZ90_xiI8vakWLUcwZ40nw, https://i.ytimg.com/vi/ltQORPI6MHM/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLA_Yq5r7p347hbC0IMOTKcw-lMKJw;il y a 8 mois;/watch?v=ltQORPI6MHM;Pape Mame Diouf ndour business ISSA NDOUR;Et la religion;2022-03-25T22:25:04Z;0
poverty and senegal;ltQORPI6MHM;SÉNÉGAL : 10 Faits Intéressants que vous DEVEZ SAVOIR sur ce Pay;FaitsDivers TV;11:29;166 697 v;https://i.ytimg.com/vi/ltQORPI6MHM/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLBsngJ7jZ90_xiI8vakWLUcwZ40nw, https://i.ytimg.com/vi/ltQORPI6MHM/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLA_Yq5r7p347hbC0IMOTKcw-lMKJw;il y a 8 mois;/watch?v=ltQORPI6MHM;la vie est belle;"Faites nous une vidéo sur l&#39;Algérie s";2022-03-24T22:02:45Z;0
poverty and senegal;ltQORPI6MHM;SÉNÉGAL : 10 Faits Intéressants que vous DEVEZ SAVOIR sur ce Pay;FaitsDivers TV;11:29;166 697 v;https://i.ytimg.com/vi/ltQORPI6MHM/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLBsngJ7jZ90_xiI8vakWLUcwZ40nw, https://i.ytimg.com/vi/ltQORPI6MHM/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLA_Yq5r7p347hbC0IMOTKcw-lMKJw;il y a 8 mois;/watch?v=ltQORPI6MHM;Omar Sow;J’adore mon pays Sénégal 🇸🇳 🇸🇳🇸🇳🇸�;2022-03-12T00:45:08Z;0
poverty and senegal;ltQORPI6MHM;SÉNÉGAL : 10 Faits Intéressants que vous DEVEZ SAVOIR sur ce Pay;FaitsDivers TV;11:29;166 697 v;https://i.ytimg.com/vi/ltQORPI6MHM/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLBsngJ7jZ90_xiI8vakWLUcwZ40nw, https://i.ytimg.com/vi/ltQORPI6MHM/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLA_Yq5r7p347hbC0IMOTKcw-lMKJw;il y a 8 mois;/watch?v=ltQORPI6MHM;Harouna Ba;"Merci pour ce joli reportage sur mon pays, le Sénégal. Néanmoins je pense que le Nord est carrément zappé et je vais essayer de compléter ici.<br>Sur le côté mystique, Elhadj Omar Tall a laissé beaucoup de sites à visiter notamment à Fimela (mbour), à Thiel (Linguère), à Soulabaly (kolda).<br>Pour la cuisine aussi, le &quot;Lathiri haako&quot; pour le dîner est à mentionner. Au nord, c&#39;est leur plats préférés à côté de GNIRI BOUNAA. Des plats �";2022-03-09T18:39:04Z;0
poverty and senegal;ltQORPI6MHM;SÉNÉGAL : 10 Faits Intéressants que vous DEVEZ SAVOIR sur ce Pay;FaitsDivers TV;11:29;166 697 v;https://i.ytimg.com/vi/ltQORPI6MHM/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLBsngJ7jZ90_xiI8vakWLUcwZ40nw, https://i.ytimg.com/vi/ltQORPI6MHM/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLA_Yq5r7p347hbC0IMOTKcw-lMKJw;il y a 8 mois;/watch?v=ltQORPI6MHM;Franck eder Lohore;"Faites pour la côte d&#39;ivoire s&#39;il vous pla�";2022-03-07T08:11:30Z;0
poverty and senegal;ltQORPI6MHM;SÉNÉGAL : 10 Faits Intéressants que vous DEVEZ SAVOIR sur ce Pay;FaitsDivers TV;11:29;166 697 v;https://i.ytimg.com/vi/ltQORPI6MHM/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLBsngJ7jZ90_xiI8vakWLUcwZ40nw, https://i.ytimg.com/vi/ltQORPI6MHM/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLA_Yq5r7p347hbC0IMOTKcw-lMKJw;il y a 8 mois;/watch?v=ltQORPI6MHM;Moussa Ronaldo;<�<�<�<�<�<�<�<�<�<�dddddd;2022-03-01T20:06:15Z;0
poverty and senegal;ltQORPI6MHM;SÉNÉGAL : 10 Faits Intéressants que vous DEVEZ SAVOIR sur ce Pay;FaitsDivers TV;11:29;166 697 v;https://i.ytimg.com/vi/ltQORPI6MHM/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLBsngJ7jZ90_xiI8vakWLUcwZ40nw, https://i.ytimg.com/vi/ltQORPI6MHM/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLA_Yq5r7p347hbC0IMOTKcw-lMKJw;il y a 8 mois;/watch?v=ltQORPI6MHM;Tout news;"Je suis ivoirien 🇨🇮 j&#39;adore le Sénégal 🇸🇳 ❤ Sénégal est le plus beau pays";2022-02-26T11:34:35Z;2
poverty and senegal;ltQORPI6MHM;SÉNÉGAL : 10 Faits Intéressants que vous DEVEZ SAVOIR sur ce Pay;FaitsDivers TV;11:29;166 697 v;https://i.ytimg.com/vi/ltQORPI6MHM/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLBsngJ7jZ90_xiI8vakWLUcwZ40nw, https://i.ytimg.com/vi/ltQORPI6MHM/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLA_Yq5r7p347hbC0IMOTKcw-lMKJw;il y a 8 mois;/watch?v=ltQORPI6MHM;Boualem Boukhlef;Le Soudan 🇸🇩 est le Brésil 🇧🇷 s’il vous plaît 🥺  🥺🥺🥺🇰🇪�;2022-02-19T23:58:08Z;0
poverty and senegal;ltQORPI6MHM;SÉNÉGAL : 10 Faits Intéressants que vous DEVEZ SAVOIR sur ce Pay;FaitsDivers TV;11:29;166 697 v;https://i.ytimg.com/vi/ltQORPI6MHM/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLBsngJ7jZ90_xiI8vakWLUcwZ40nw, https://i.ytimg.com/vi/ltQORPI6MHM/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLA_Yq5r7p347hbC0IMOTKcw-lMKJw;il y a 8 mois;/watch?v=ltQORPI6MHM;Fatoubintou Ndiaye;Mn beau pays🇸🇳🇸🇳;2022-02-19T09:54:05Z;0
poverty and senegal;ltQORPI6MHM;SÉNÉGAL : 10 Faits Intéressants que vous DEVEZ SAVOIR sur ce Pay;FaitsDivers TV;11:29;166 697 v;https://i.ytimg.com/vi/ltQORPI6MHM/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLBsngJ7jZ90_xiI8vakWLUcwZ40nw, https://i.ytimg.com/vi/ltQORPI6MHM/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLA_Yq5r7p347hbC0IMOTKcw-lMKJw;il y a 8 mois;/watch?v=ltQORPI6MHM;Giyoo;"Hé ho-;) c’est encore moi<br>Les gars 😆😆 j’ai vu vos commentaires ☺️ un grand ❤️pour vous, une part permis les autre, <br> <br><br>Si mon commentaire vous a plus, tap j’aim c un ordre, si c’est pas le cas, tap j’aim qd mem, c’est un ordre aussi😂😂<br><br>Aller à la prochaine les gars,<br>Dire que ça fait 4 mois vous �";2022-02-08T20:48:22Z;1
poverty and senegal;ltQORPI6MHM;SÉNÉGAL : 10 Faits Intéressants que vous DEVEZ SAVOIR sur ce Pay;FaitsDivers TV;11:29;166 697 v;https://i.ytimg.com/vi/ltQORPI6MHM/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLBsngJ7jZ90_xiI8vakWLUcwZ40nw, https://i.ytimg.com/vi/ltQORPI6MHM/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLA_Yq5r7p347hbC0IMOTKcw-lMKJw;il y a 8 mois;/watch?v=ltQORPI6MHM;Giyoo;Incroyable reportage, j’kiff fort merci du temps accordé.<br><br>T’aurais dû mentionner le président Abdou Diouf. Mais bon on vas dire que vous avez 19,99/20😃<br><br>En tout cas vous avez été formi;2022-02-08T20:37:51Z;1
poverty and senegal;ltQORPI6MHM;SÉNÉGAL : 10 Faits Intéressants que vous DEVEZ SAVOIR sur ce Pay;FaitsDivers TV;11:29;166 697 v;https://i.ytimg.com/vi/ltQORPI6MHM/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLBsngJ7jZ90_xiI8vakWLUcwZ40nw, https://i.ytimg.com/vi/ltQORPI6MHM/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLA_Yq5r7p347hbC0IMOTKcw-lMKJw;il y a 8 mois;/watch?v=ltQORPI6MHM;Bluffi Blaffi;Laissez ce pays tranquille les françai;2022-02-06T22:45:14Z;0
poverty and senegal;ltQORPI6MHM;SÉNÉGAL : 10 Faits Intéressants que vous DEVEZ SAVOIR sur ce Pay;FaitsDivers TV;11:29;166 697 v;https://i.ytimg.com/vi/ltQORPI6MHM/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLBsngJ7jZ90_xiI8vakWLUcwZ40nw, https://i.ytimg.com/vi/ltQORPI6MHM/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLA_Yq5r7p347hbC0IMOTKcw-lMKJw;il y a 8 mois;/watch?v=ltQORPI6MHM;Stella Fopa;"Waouh j&#39;aimerais bien visiter le Sénég";2022-02-06T16:41:48Z;1
poverty and senegal;ltQORPI6MHM;SÉNÉGAL : 10 Faits Intéressants que vous DEVEZ SAVOIR sur ce Pay;FaitsDivers TV;11:29;166 697 v;https://i.ytimg.com/vi/ltQORPI6MHM/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLBsngJ7jZ90_xiI8vakWLUcwZ40nw, https://i.ytimg.com/vi/ltQORPI6MHM/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLA_Yq5r7p347hbC0IMOTKcw-lMKJw;il y a 8 mois;/watch?v=ltQORPI6MHM;Cheikh tidiane Faye;Le mbalax n est pas lié à l Isl;2022-02-06T08:48:26Z;0
poverty and senegal;ltQORPI6MHM;SÉNÉGAL : 10 Faits Intéressants que vous DEVEZ SAVOIR sur ce Pay;FaitsDivers TV;11:29;166 697 v;https://i.ytimg.com/vi/ltQORPI6MHM/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLBsngJ7jZ90_xiI8vakWLUcwZ40nw, https://i.ytimg.com/vi/ltQORPI6MHM/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLA_Yq5r7p347hbC0IMOTKcw-lMKJw;il y a 8 mois;/watch?v=ltQORPI6MHM;M'entre Prise;Parlez du somaliland !;2022-02-02T16:26:06Z;0
poverty and senegal;ltQORPI6MHM;SÉNÉGAL : 10 Faits Intéressants que vous DEVEZ SAVOIR sur ce Pay;FaitsDivers TV;11:29;166 697 v;https://i.ytimg.com/vi/ltQORPI6MHM/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLBsngJ7jZ90_xiI8vakWLUcwZ40nw, https://i.ytimg.com/vi/ltQORPI6MHM/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLA_Yq5r7p347hbC0IMOTKcw-lMKJw;il y a 8 mois;/watch?v=ltQORPI6MHM;pro Junior;<�<�USA;2022-01-28T01:28:02Z;0
poverty and senegal;ltQORPI6MHM;SÉNÉGAL : 10 Faits Intéressants que vous DEVEZ SAVOIR sur ce Pay;FaitsDivers TV;11:29;166 697 v;https://i.ytimg.com/vi/ltQORPI6MHM/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLBsngJ7jZ90_xiI8vakWLUcwZ40nw, https://i.ytimg.com/vi/ltQORPI6MHM/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLA_Yq5r7p347hbC0IMOTKcw-lMKJw;il y a 8 mois;/watch?v=ltQORPI6MHM;Mohamed;I LOVE SÉNÉGAL FROM ALGERIA MA CHA ALLAH 🇩🇿;2022-01-25T18:29:37Z;5
poverty and senegal;ltQORPI6MHM;SÉNÉGAL : 10 Faits Intéressants que vous DEVEZ SAVOIR sur ce Pay;FaitsDivers TV;11:29;166 697 v;https://i.ytimg.com/vi/ltQORPI6MHM/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLBsngJ7jZ90_xiI8vakWLUcwZ40nw, https://i.ytimg.com/vi/ltQORPI6MHM/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLA_Yq5r7p347hbC0IMOTKcw-lMKJw;il y a 8 mois;/watch?v=ltQORPI6MHM;adama diatta;"Mlomp c&#39;est mon village natale et le kamagněne est une fêtes tellement important j&#39;aime mon pays et ma culture  Diola�";2022-01-23T19:56:47Z;0
poverty and senegal;ltQORPI6MHM;SÉNÉGAL : 10 Faits Intéressants que vous DEVEZ SAVOIR sur ce Pay;FaitsDivers TV;11:29;166 697 v;https://i.ytimg.com/vi/ltQORPI6MHM/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLBsngJ7jZ90_xiI8vakWLUcwZ40nw, https://i.ytimg.com/vi/ltQORPI6MHM/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLA_Yq5r7p347hbC0IMOTKcw-lMKJw;il y a 8 mois;/watch?v=ltQORPI6MHM;Jose Arnaud;"Pouvez vous parler de la Tunisie ? Merci j&#39;aime ceux qui sont d&#39;accord";2022-01-21T13:31:12Z;0
poverty and senegal;ltQORPI6MHM;SÉNÉGAL : 10 Faits Intéressants que vous DEVEZ SAVOIR sur ce Pay;FaitsDivers TV;11:29;166 697 v;https://i.ytimg.com/vi/ltQORPI6MHM/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLBsngJ7jZ90_xiI8vakWLUcwZ40nw, https://i.ytimg.com/vi/ltQORPI6MHM/hq720.jpg?sqp=-oaymwEXCNAFEJQDSFryq4qpAwkIARUAAIhCGAE=&rs=AOn4CLA_Yq5r7p347hbC0IMOTKcw-lMKJw;il y a 8 mois;/watch?v=ltQORPI6MHM;Wilky Dumezil;"Les peuples noirs sont vraiment accueillant, comme la plupart des Haïtiens qui se trouvent dans le département du Nord d&#39;Haïti �";2022-01-17T12:29:31Z;0
